date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-11-14 00:00:00,11.2,9.2,14.6,0,,,13,33.3,1022.2,
2018-11-15 00:00:00,12.5,9.2,14.7,0.3,,,11.1,24.1,1020.7,
2018-11-16 00:00:00,10.3,8.9,11.3,0,,,10.6,22.2,1025,
2018-11-17 00:00:00,8.6,6.5,12.1,0,,,14.2,31.5,1026.7,
2018-11-18 00:00:00,7.2,5,11.4,0,,,13.7,33.3,1027,
2018-11-19 00:00:00,6.7,4.7,8.3,0,,,18.5,50,1020.4,
2018-11-20 00:00:00,4.2,2.5,5.4,2.8,,,16,52,1008.7,
2018-11-21 00:00:00,3.7,0.7,8,9.7,,,12.2,33.3,1012,
2018-11-22 00:00:00,2.8,-0.8,6.1,0,,,6.6,20.4,1017.6,
2018-11-23 00:00:00,6.8,2.6,8.5,0.3,,,10.3,25.9,1013.9,
2018-11-24 00:00:00,8.3,7.6,9.3,0,,,14.2,29.6,1009.8,
2018-11-25 00:00:00,7.2,4.7,8.4,0.5,,,13.3,29.6,1010.6,
2018-11-26 00:00:00,6.2,3.2,8.2,0,,,9.2,24.1,1013.7,
2018-11-27 00:00:00,5.8,2.6,10.7,0,,,13.1,46,1013.6,
2018-11-28 00:00:00,11.8,7.8,13.6,6.9,,,22,57,1006.9,
2018-11-29 00:00:00,12,9.2,13.8,2.5,,,25.9,72,1001.5,
2018-11-30 00:00:00,8.6,6.7,11.5,2.3,,,17.7,37,1006.9,
2018-12-01 00:00:00,10.2,6,13.4,0.3,,,17.2,35.2,1003.3,
2018-12-02 00:00:00,13.7,11.4,15.3,7.9,,,23.9,52,997.2,
2018-12-03 00:00:00,10.9,7.3,13.4,0,,,20.4,50,1001.1,
2018-12-04 00:00:00,5.5,1.6,8,2.8,,,6.5,20.4,1020.6,
2018-12-05 00:00:00,10.1,5.9,13,3.8,,,15.5,31.5,1014.1,
2018-12-06 00:00:00,11.9,9.8,13.1,1.3,,,19.2,37,1013.6,
2018-12-07 00:00:00,10.2,6.9,13.1,0.5,,,28.7,65,1003.8,
2018-12-08 00:00:00,9.6,6.8,12.5,7.4,,,34.6,70,1002.4,
2018-12-09 00:00:00,8.9,6.1,10.6,1.3,,,24.3,61,1009.3,
2018-12-10 00:00:00,7.2,4.8,9.3,1.5,,,12.9,29.6,1026.6,
2018-12-11 00:00:00,5.4,1.7,9.1,0,,,6.6,22.2,1025,
2018-12-12 00:00:00,5.5,2,7.5,0,,,16,33.3,1021.6,
2018-12-13 00:00:00,2.3,-0.2,5.2,0,,,16.3,35.2,1018,
2018-12-14 00:00:00,1.9,-1.2,4.3,0,,,8.2,24.1,1022.9,
2018-12-15 00:00:00,3.4,1.4,8,0,,,24.5,50,1012.3,
2018-12-16 00:00:00,6.9,4.6,9.2,10.4,,,13.7,27.8,1005.9,
2018-12-17 00:00:00,7.4,3.7,10.3,4.3,,,14.1,29.6,1016,
2018-12-18 00:00:00,9.4,7.2,10.5,0,,,23.8,54,1009.1,
2018-12-19 00:00:00,7.7,5.6,9.2,8.1,,,14.9,31.5,1004.5,
2018-12-20 00:00:00,8.3,5.8,10.3,1.3,,,18.9,38.9,1005.9,
2018-12-21 00:00:00,11.4,8.4,13.1,0,,,26.8,70,1001.2,
2018-12-22 00:00:00,10,8,11.3,0.5,,,20.7,55,1015.4,
2018-12-23 00:00:00,9.3,6.5,13.2,1.3,,,13.9,31.5,1017.8,
2018-12-24 00:00:00,5.4,2.7,7.7,5.3,,,5.2,16.7,1031.9,
2018-12-25 00:00:00,5.3,1.7,8.3,0.3,,,6.1,18.5,1034.4,
2018-12-26 00:00:00,7.5,6,9.5,0,,,7.4,16.7,1030.6,
2018-12-27 00:00:00,4.4,2.9,7.2,0.3,,,3.9,14.8,1026.5,
2018-12-28 00:00:00,7.8,4.9,10.3,0,,,8.5,22.2,1030.5,
2018-12-29 00:00:00,10.1,7.4,12.2,0,,,15.6,50,1032.4,
2018-12-30 00:00:00,9.2,6.5,10.4,0,,,10.9,25.9,1035.2,
2018-12-31 00:00:00,9.4,8.9,10,0,,,11.1,25.9,1035.8,
2019-01-01 00:00:00,8.5,5.4,10.6,0,,,12.3,25.9,1035.7,
2019-01-02 00:00:00,5.2,3.7,6.3,0,,,7.7,20.4,1043.1,
2019-01-03 00:00:00,4.8,3.8,5.4,0,,,5.7,14.8,1043.2,
2019-01-04 00:00:00,3.1,1.6,4.4,0,,,6.6,16.7,1042.3,
2019-01-05 00:00:00,4.6,2.1,5.3,0,,,8.8,22.2,1039.1,
2019-01-06 00:00:00,7.8,4.7,9.9,0,,,8.7,18.5,1036.8,
2019-01-07 00:00:00,9.2,6,11.1,0,,,18.4,46,1032.3,
2019-01-08 00:00:00,7.1,3.3,9.1,0,,,16,31.5,1028.1,
2019-01-09 00:00:00,4.2,1.9,5.8,0,,,13.5,29.6,1029.7,
2019-01-10 00:00:00,3.3,0.6,6,0,,,8.1,18.5,1030.6,
2019-01-11 00:00:00,7.5,4.1,8.5,0,,,8.7,22.2,1030.2,
2019-01-12 00:00:00,8.9,6.7,10.3,0,,,18.9,50,1023.2,
2019-01-13 00:00:00,10.5,8.9,11.6,0,,,24.1,54,1014.4,
2019-01-14 00:00:00,8.1,4.1,9.4,0,,,16,48,1020.3,
2019-01-15 00:00:00,6.7,1.4,9.4,0,,,17,33.3,1019.4,
2019-01-16 00:00:00,7.6,3.7,9.7,0,,,20.1,48,1005.9,
2019-01-17 00:00:00,3.5,0.3,5,5.1,,,12.7,31.5,1011.3,
2019-01-18 00:00:00,2.3,-1.4,7,0.3,,,12.6,33.3,1016.3,
2019-01-19 00:00:00,4.1,1.8,5.4,0,,,16.5,31.5,1009.8,
2019-01-20 00:00:00,2,-1.4,5.6,0,,,6.1,16.7,1017.9,
2019-01-21 00:00:00,1.8,-2.2,5.3,0,,,9.5,31.5,1021.2,
2019-01-22 00:00:00,3.4,0.2,6.1,5.3,,,12.3,33.3,1002.1,
2019-01-23 00:00:00,1.6,-1,3.1,4.1,,,7.8,24.1,1002.7,
2019-01-24 00:00:00,1.3,-2.3,4.8,1,,,4.8,18.5,1011.7,
2019-01-25 00:00:00,7.2,3,11.9,0.5,,,12.6,27.8,1014,
2019-01-26 00:00:00,8.3,4.7,10.4,0.5,,,22.4,48,1002.5,
2019-01-27 00:00:00,5.8,3.5,8,5.6,,,25.7,65,991.9,
2019-01-28 00:00:00,2.9,-0.6,6,1.3,,,15.4,35.2,1005.9,
2019-01-29 00:00:00,1.9,-2.6,6.2,0,,,10,22.2,999.9,
2019-01-30 00:00:00,1.4,-1.7,5.8,5.1,,,8.8,24.1,995.7,
2019-01-31 00:00:00,-0.3,-5.2,3.9,0,,,13,40.8,991.4,
2019-02-01 00:00:00,1.5,0.6,2.4,2,1,,18.5,46,987.8,
2019-02-02 00:00:00,2.7,0.6,4.9,7.9,,,14.4,29.6,1006.9,
2019-02-03 00:00:00,1.9,-2.7,6.6,0,,,11.2,29.6,1023,
2019-02-04 00:00:00,7.1,3.7,9.5,0.8,,,17.8,50,1018.5,
2019-02-05 00:00:00,6.5,5,8.3,4.3,,,13.4,33.3,1023.1,
2019-02-06 00:00:00,9.1,5.7,10.7,4.3,,,13.1,31.5,1016.3,
2019-02-07 00:00:00,8,6.5,9.7,4.1,,,31.1,70,1006.1,
2019-02-08 00:00:00,9.2,6.4,11.1,0.3,,,29,70,999.1,
2019-02-09 00:00:00,8.3,6.5,10.2,7.9,,,31.1,74,1000.4,
2019-02-10 00:00:00,5.8,4.2,7.8,1.5,,,17.7,52,997.8,
2019-02-11 00:00:00,6,2.4,8.8,1.5,,,8.7,25.9,1023.4,
2019-02-12 00:00:00,6.5,1.7,11.2,0,,,13.1,29.6,1033.2,
2019-02-13 00:00:00,7.6,5.2,12.1,0,,,13.6,31.5,1033.1,
2019-02-14 00:00:00,6.2,0.4,13.8,0,,,7.8,22.2,1031.9,
2019-02-15 00:00:00,6.8,1.7,14.3,0,,,8.8,25.9,1027,
2019-02-16 00:00:00,8.6,3.7,11.8,0.3,,,11.6,29.6,1022.7,
2019-02-17 00:00:00,9.4,3.7,14.8,0,,,15,37,1016,
2019-02-18 00:00:00,8.1,5,9.9,0,,,15.2,29.6,1015.4,
2019-02-19 00:00:00,7,1.9,11.2,2.8,,,15.1,33.3,1018.6,
2019-02-20 00:00:00,8.7,6.4,13,0,,,17.5,37,1020,
2019-02-21 00:00:00,10.1,6.6,14.9,0,,,13.2,27.8,1026.4,
2019-02-22 00:00:00,8.7,6.1,15.1,0,,,8.5,22.2,1034.5,
2019-02-23 00:00:00,9.8,6.4,16.3,0,,,9.7,24.1,1033.9,
2019-02-24 00:00:00,8.8,3,16.3,0,,,5.8,20.4,1035.5,
2019-02-25 00:00:00,9.3,1.4,19,0,,,5.9,20.4,1036.2,
2019-02-26 00:00:00,10.4,2,20,0,,,6.3,22.2,1032.4,
2019-02-27 00:00:00,10.6,2.5,18.9,0,,,5.9,20.4,1024.8,
2019-02-28 00:00:00,9.3,4.7,12.1,0,,,15.4,46,1015.9,
2019-03-01 00:00:00,9.5,8,11.2,1.5,,,11.5,25.9,1018.1,
2019-03-02 00:00:00,10.7,7.5,14.4,0,,,22.3,54,1010.1,
2019-03-03 00:00:00,10.9,9,12.7,1.5,,,29.1,76,998.3,
2019-03-04 00:00:00,6.7,4.1,10.7,6.1,,,23.4,65,994.4,
2019-03-05 00:00:00,7.7,3.2,12,0.5,,,20,40.8,1002.4,
2019-03-06 00:00:00,10.4,8.7,12.3,4.1,,,24.3,50,989.7,
2019-03-07 00:00:00,8.2,5.5,12.5,1.5,,,32,89,992.7,
2019-03-08 00:00:00,7.6,3,10.1,0.3,,,19.1,50,1009.9,
2019-03-09 00:00:00,9.4,6.9,13.6,1.3,,,24.4,74,1012.3,
2019-03-10 00:00:00,7.3,2.2,11,7.9,,,29,87,1009.1,
2019-03-11 00:00:00,6.9,2,11,3.3,,,23.7,57,1022.9,
2019-03-12 00:00:00,7.2,4,9.2,0.5,,,29.7,65,1007,
2019-03-13 00:00:00,8.7,5.1,12,7.9,,,34.3,67,1008,
2019-03-14 00:00:00,10.4,7,14.3,3,,,29,81,1006.1,
2019-03-15 00:00:00,12.3,9.1,14.2,5.8,,,34.6,78,1007.2,
2019-03-16 00:00:00,10.9,8.1,12.5,0,,,37.2,83,1002.5,
2019-03-17 00:00:00,6.8,4,9.8,4.3,,,22.7,68,1005.3,
2019-03-18 00:00:00,7.1,3.8,11.2,1.8,,,12.7,25.9,1020.5,
2019-03-19 00:00:00,9.4,6.5,12.4,0,,,11.2,25.9,1027.3,
2019-03-20 00:00:00,10.8,8.6,12.8,0,,,13.9,27.8,1032.3,
2019-03-21 00:00:00,11.4,8.9,13.9,0,,,9.9,24.1,1033,
2019-03-22 00:00:00,10.1,8.9,11.1,0,,,14.1,29.6,1028.8,
2019-03-23 00:00:00,10.1,5,13.4,0,,,10,22.2,1031.4,
2019-03-24 00:00:00,8.6,3.3,14.3,0,,,9.4,25.9,1030.6,
2019-03-25 00:00:00,9.1,5.4,12.8,0,,,13.8,29.6,1031.8,
2019-03-26 00:00:00,8.2,1.5,13.3,0,,,7.7,22.2,1034.2,
2019-03-27 00:00:00,9.7,4.6,13.3,0,,,6.2,18.5,1035.2,
2019-03-28 00:00:00,10.7,7.5,16.1,0,,,6.5,22.2,1035.7,
2019-03-29 00:00:00,10.9,2.7,17.5,0,,,6.2,22.2,1029,
2019-03-30 00:00:00,12.6,4.7,18,0,,,5.8,18.5,1021.3,
2019-03-31 00:00:00,9.4,6.1,12.8,0,,,17.2,37,1024.5,
2019-04-01 00:00:00,8.3,3.9,14.1,0,,,13.4,31.5,1020.4,
2019-04-02 00:00:00,5.9,3.5,8.9,0,,,10.5,27.8,1004.9,
2019-04-03 00:00:00,4.2,0.9,10.5,4.3,,,7.1,25.9,999,
2019-04-04 00:00:00,5.6,1.3,9.4,0.5,,,20.9,55,995,
2019-04-05 00:00:00,9.4,5.4,13.7,1.8,,,21.2,38.9,1001.6,
2019-04-06 00:00:00,8.6,6.6,10.9,0,,,14.2,29.6,1005.3,
2019-04-07 00:00:00,9,6.2,11.5,0,,,9.7,22.2,1008.1,
2019-04-08 00:00:00,9.8,7.6,12.5,0.3,,,5.1,14.8,1010.9,
2019-04-09 00:00:00,9.1,7,11.5,2.8,,,11.8,31.5,1013.9,
2019-04-10 00:00:00,8.2,4.7,12.6,1.8,,,16.8,33.3,1019.4,
2019-04-11 00:00:00,6.6,1.1,12.4,0,,,10.1,25.9,1025.6,
2019-04-12 00:00:00,6.3,1.4,10.1,0,,,9.9,25.9,1027,
2019-04-13 00:00:00,5.1,0.6,9.3,0,,,12.1,27.8,1027.3,
2019-04-14 00:00:00,5.1,-0.3,10.7,0,,,13.6,33.3,1025.5,
2019-04-15 00:00:00,8.9,4.5,14.7,0,,,19.8,50,1020.3,
2019-04-16 00:00:00,10.8,6.9,16,0,,,7,24.1,1015.1,
2019-04-17 00:00:00,12.4,6.7,18.9,0,,,8.1,25.9,1019.3,
2019-04-18 00:00:00,14.1,7.8,21.8,0,,,12.3,37,1023,
2019-04-19 00:00:00,15.8,8.7,23.8,0,,,10.5,27.8,1028,
2019-04-20 00:00:00,16.7,8.2,24.4,0,,,9.3,24.1,1029.6,
2019-04-21 00:00:00,15.3,8,23.8,0,,,8.7,27.8,1020.5,
2019-04-22 00:00:00,16.9,8.5,24.6,0,,,11.1,29.6,1006.4,
2019-04-23 00:00:00,15.8,12.9,21.5,0,,,8.8,29.6,997.4,
2019-04-24 00:00:00,13.2,9.6,17.4,0,,,14.6,48,994,
2019-04-25 00:00:00,12.3,8.1,16.6,0.5,,,20.1,48,999,
2019-04-26 00:00:00,11.2,5.6,17.6,0,,,17.8,50,1008.9,
2019-04-27 00:00:00,9.7,7.7,13.3,0.5,,,33.1,76,1009.5,
2019-04-28 00:00:00,10.6,7.3,14.1,0.3,,,16.2,37,1019.7,
2019-04-29 00:00:00,10.6,5.4,15.3,0,,,8.8,18.5,1025.8,
2019-04-30 00:00:00,11.9,6.2,17.7,0,,,9.1,24.1,1024.5,
2019-05-01 00:00:00,11.8,6.6,18.5,0,,,8.5,18.5,1018.5,
2019-05-02 00:00:00,11.4,9,15.8,0,,,11.4,29.6,1014.3,
2019-05-03 00:00:00,9.7,7.2,15,1.5,,,9.3,25.9,1014.7,
2019-05-04 00:00:00,7.6,5.4,10.7,1.8,,,16.6,54,1019.2,
2019-05-05 00:00:00,8.1,2.7,11.4,0.3,,,10.4,24.1,1025.8,
2019-05-06 00:00:00,9,5.9,11.7,0,,,11.3,25.9,1022.1,
2019-05-07 00:00:00,11.2,6.2,16.4,0,,,12.2,29.6,1014.5,
2019-05-08 00:00:00,10.8,8.4,14,4.3,,,18.4,61,994.8,
2019-05-09 00:00:00,10.2,6.8,14,13.7,,,8.2,25.9,997.1,
2019-05-10 00:00:00,10.5,4.7,15.2,9.1,,,8.4,20.4,1008.6,
2019-05-11 00:00:00,11.8,8.3,16,0,,,10.1,25.9,1019.1,
2019-05-12 00:00:00,11.4,4.7,17.3,2,,,8.7,25.9,1035.5,
2019-05-13 00:00:00,11.6,5.2,17.4,0.3,,,10.6,29.6,1039.4,
2019-05-14 00:00:00,12.8,6.8,18.4,0,,,13.6,31.5,1034.1,
2019-05-15 00:00:00,13.4,6.9,20.1,0,,,11.1,27.8,1026.6,
2019-05-16 00:00:00,13.2,7.4,18.2,0,,,13.9,46,1019.1,
2019-05-17 00:00:00,11.7,8.4,14.7,0,,,12.3,27.8,1009.4,
2019-05-18 00:00:00,13.4,9.9,16.9,0,,,6.1,18.5,1006.7,
2019-05-19 00:00:00,14,8.2,18,0,,,5.9,16.7,1009.6,
2019-05-20 00:00:00,15.8,12.5,20.4,0,,,1.2,22.2,1012.5,
2019-05-21 00:00:00,15.7,9.6,20.3,0,,,0,24.1,1018,
2019-05-22 00:00:00,16.1,10.4,22.5,0,,,3.4,25.9,1019.7,
2019-05-23 00:00:00,16.9,9,24.7,0,,,6.8,25.9,1016.4,
2019-05-24 00:00:00,16.9,10.8,21.1,0,,,4.9,24.1,1017,
2019-05-25 00:00:00,18.6,13.9,23.3,0,,,11.4,29.6,1018.2,
2019-05-26 00:00:00,17.2,14,20.1,0,,,20.1,48,1013.7,
2019-05-27 00:00:00,14.2,9,18.6,0,,,19.7,38.9,1010.6,
2019-05-28 00:00:00,12.8,9.3,17.9,0.3,,,11.8,27.8,1012.3,
2019-05-29 00:00:00,12.6,9.3,15.4,0,,,14.9,37,1018.6,
2019-05-30 00:00:00,18.6,13.2,24,2.8,,,22.1,38.9,1020.7,
2019-05-31 00:00:00,16.9,14.6,19.9,0,,,16.8,33.3,1023.6,
2019-06-01 00:00:00,19.2,10.5,26.8,0,,,11.4,29.6,1019.6,
2019-06-02 00:00:00,19.7,15.1,27.3,0,,,19.1,54,1010.3,
2019-06-03 00:00:00,15.6,10.6,20.3,0,,,19.3,37,1012.3,
2019-06-04 00:00:00,14.3,10.3,16.9,0,,,14.1,31.5,1006.5,
2019-06-05 00:00:00,15.2,11.8,19,1.5,,,15.4,31.5,1005.7,
2019-06-06 00:00:00,14.6,8.7,19.9,0,,,15.1,46,1010,
2019-06-07 00:00:00,14.3,11,18.3,0,,,15.4,37,1002.9,
2019-06-08 00:00:00,14.7,10.9,20.3,8.4,,,29,65,1010.5,
2019-06-09 00:00:00,14.3,8.6,18.7,0.5,,,9.6,27.8,1020.4,
2019-06-10 00:00:00,11.4,9.6,13.5,1,,,10.6,27.8,1015,
2019-06-11 00:00:00,13.2,10.2,17.4,34,,,11.9,27.8,1011.4,
2019-06-12 00:00:00,12.8,11,15.8,0,,,8.2,22.2,1009.9,
2019-06-13 00:00:00,12.7,11.4,14.2,14.5,,,19.5,50,1005.8,
2019-06-14 00:00:00,15.3,12.4,19.3,7.6,,,19.4,46,1010,
2019-06-15 00:00:00,14.8,11.5,19.3,0,,,16.9,46,1012.7,
2019-06-16 00:00:00,15.2,8.4,20.8,0.8,,,21.4,52,1016.5,
2019-06-17 00:00:00,16.7,11.6,22,1.3,,,18.7,37,1017.6,
2019-06-18 00:00:00,15.6,11,18.4,0,,,7.2,24.1,1014.2,
2019-06-19 00:00:00,16.6,14.3,19.2,2.3,,,8.2,22.2,1008,
2019-06-20 00:00:00,16.1,12.3,20.4,7.4,,,18.1,35.2,1012.4,
2019-06-21 00:00:00,16.1,8.8,21.7,0,,,12.2,27.8,1019.1,
2019-06-22 00:00:00,17.1,9.7,23.6,0,,,13,31.5,1021,
2019-06-23 00:00:00,18.7,12.5,24.5,0,,,12.7,33.3,1017,
2019-06-24 00:00:00,21.1,17.5,24,0,,,8.9,24.1,1015.4,
2019-06-25 00:00:00,19.9,17.8,23.6,2.8,,,7.7,25.9,1018.7,
2019-06-26 00:00:00,17.4,15.4,21.4,0,,,16.4,37,1027,
2019-06-27 00:00:00,17.5,13,24.2,0,,,18.8,40.8,1028.8,
2019-06-28 00:00:00,17.9,13.4,24,0,,,19.9,35.2,1024.5,
2019-06-29 00:00:00,24.4,14.7,33.9,0,,,14.3,33.3,1015.4,
2019-06-30 00:00:00,19.5,14.6,24.8,0,,,21.2,40.8,1015.8,
2019-07-01 00:00:00,18.1,13.3,22.5,0,,,15.9,33.3,1020.1,
2019-07-02 00:00:00,17.1,10.8,22.6,0,,,9.4,25.9,1024.9,
2019-07-03 00:00:00,18.3,12.9,23.6,0,,,9.3,27.8,1026.5,
2019-07-04 00:00:00,20,12,26.3,0,,,7.7,22.2,1024.9,
2019-07-05 00:00:00,21.5,15.7,26.2,0,,,9.8,25.9,1018.8,
2019-07-06 00:00:00,19.7,14.6,23.1,0,,,9.2,20.4,1013.7,
2019-07-07 00:00:00,17.4,14.4,21.1,1.5,,,9,22.2,1016.5,
2019-07-08 00:00:00,18.3,12.5,23.7,5.1,,,9.1,25.9,1020.6,
2019-07-09 00:00:00,19.6,15.3,24.9,0,,,10.6,24.1,1021,
2019-07-10 00:00:00,21,16.7,25.3,0,,,13.4,33.3,1018.2,
2019-07-11 00:00:00,21,16.3,26.8,0,,,12.5,29.6,1013,
2019-07-12 00:00:00,20.8,17.2,24.6,0,,,13.7,31.5,1014.8,
2019-07-13 00:00:00,19.3,14.5,23.7,0,,,10.3,25.9,1021.5,
2019-07-14 00:00:00,17.6,14.2,21.5,0,,,10.3,27.8,1023.2,
2019-07-15 00:00:00,17,11.8,22.4,0.5,,,8.7,20.4,1022.7,
2019-07-16 00:00:00,19.8,11.7,27,0,,,11.6,27.8,1019.3,
2019-07-17 00:00:00,20.4,13.5,25.8,0,,,11.9,33.3,1014.3,
2019-07-18 00:00:00,19.1,15.6,23.6,0.5,,,16.5,35.2,1010.5,
2019-07-19 00:00:00,16.7,12.7,19.1,2.3,,,15.6,37,1011.4,
2019-07-20 00:00:00,19.6,16.3,25.6,17.5,,,19.8,46.3,1008.6,
2019-07-21 00:00:00,18.6,13,23.4,0,,,16.8,35.2,1020,
2019-07-22 00:00:00,21.6,16.4,27.5,0,,,17.4,35.2,1021.7,
2019-07-23 00:00:00,25.5,15.7,33.4,0,,,11,37,1017.7,
2019-07-24 00:00:00,25.9,20,32.8,0.8,,,13.3,33.3,1012,
2019-07-25 00:00:00,28.6,19.7,37.2,0,,,11.5,33.3,1010.4,
2019-07-26 00:00:00,22.1,18.9,26.4,3.6,,,13.2,25.9,1010.5,
2019-07-27 00:00:00,17.9,16.2,19.8,13,,,12.1,24.1,1007.3,
2019-07-28 00:00:00,19,15.5,23.4,2,,,18,33.3,1005.9,
2019-07-29 00:00:00,20.2,13.2,25.2,0,,,13.8,35.2,1008.8,
2019-07-30 00:00:00,18.2,17,20.8,0,,,24.1,59,1005.1,
2019-07-31 00:00:00,19.7,16.4,23.7,3.8,,,25.1,48,1012,
2019-08-01 00:00:00,20.1,14.6,25.1,0,,,11.4,25.9,1017,
2019-08-02 00:00:00,20.6,15.5,25.3,0,,,10,24.1,1019.1,
2019-08-03 00:00:00,19.8,14.8,24.2,0,,,8.9,24.1,1018.9,
2019-08-04 00:00:00,20.3,15,27.1,0,,,14.6,31.5,1013.6,
2019-08-05 00:00:00,19.9,16,26.1,0,,,18.1,38.9,1009.8,
2019-08-06 00:00:00,19.2,15.6,23.7,0.5,,,21.1,50,1007.9,
2019-08-07 00:00:00,18.6,14.5,24.8,0,,,19.3,52,1006.6,
2019-08-08 00:00:00,19.3,13.4,23.9,1.3,,,12.2,27.8,1009.7,
2019-08-09 00:00:00,20.2,17.6,25,3,,,23.8,72,1001.2,
2019-08-10 00:00:00,18.9,16.8,23.6,2,,,37.1,78,1003.7,
2019-08-11 00:00:00,18.6,15.2,23.1,1.5,,,24.9,48,1011.1,
2019-08-12 00:00:00,15.6,13.5,19,0,,,8.4,24.1,1014.5,
2019-08-13 00:00:00,16.7,10,22.7,1.5,,,15.7,31.5,1017.4,
2019-08-14 00:00:00,15.8,13.9,17.4,0,,,16,38.9,1012.8,
2019-08-15 00:00:00,18.7,14.6,23.1,11.7,,,20.9,50,1011.9,
2019-08-16 00:00:00,16.1,12.7,18.9,0,,,18.6,50,1011.8,
2019-08-17 00:00:00,18.6,15,22.9,5.6,,,20.6,40.8,1004.5,
2019-08-18 00:00:00,16.8,14.3,22.2,0,,,18.3,40.8,1005.3,
2019-08-19 00:00:00,16.6,12.1,22.4,5.1,,,20.3,52,1013.8,
2019-08-20 00:00:00,16.3,10.7,22.2,1.3,,,15.4,33.3,1022.5,
2019-08-21 00:00:00,16.6,10.6,22.5,0,,,11.2,31.5,1026.5,
2019-08-22 00:00:00,18.2,12.4,24.2,0,,,15,35.2,1024.7,
2019-08-23 00:00:00,20.1,13.8,27.7,0,,,3.4,24.1,1024.2,
2019-08-24 00:00:00,21.8,13,29.9,0,,,5.8,31.5,1019.2,
2019-08-25 00:00:00,24.6,16.5,33.1,0,,,8,29.6,1017.7,
2019-08-26 00:00:00,24.8,17,32.9,0,,,8.5,31.5,1017.5,
2019-08-27 00:00:00,24.6,16.6,33,0,,,8.4,27.8,1014.2,
2019-08-28 00:00:00,20.2,18.1,25.6,0.3,,,14.9,35.2,1013.7,
2019-08-29 00:00:00,17.6,10.8,23.3,0.3,,,15.9,37,1019.2,
2019-08-30 00:00:00,18.3,13.4,24.2,0,,,16.8,37,1020.6,
2019-08-31 00:00:00,16.9,12.5,24.2,0,,,15.3,59,1012.8,
2019-09-01 00:00:00,15.9,11.6,20.1,0,,,13.3,33.3,1017.7,
2019-09-02 00:00:00,16,8.7,22.7,0,,,15.6,37,1023.6,
2019-09-03 00:00:00,17.9,15.3,21.5,0,,,20,35.2,1022.8,
2019-09-04 00:00:00,17.2,14.3,20.7,7.1,,,23.1,55,1015.8,
2019-09-05 00:00:00,14.8,12.1,18.3,0,,,13.6,29.6,1024.6,
2019-09-06 00:00:00,13.7,9.3,18.8,0,,,16.7,50,1022.6,
2019-09-07 00:00:00,14.5,11.6,17.4,0,,,11.5,25.9,1023.1,
2019-09-08 00:00:00,12.8,6.1,18.5,0,,,7.5,20.4,1023.7,
2019-09-09 00:00:00,13.7,11.8,15.8,0,,,11.1,27.8,1013.8,
2019-09-10 00:00:00,15.6,9.9,20.1,0,,,8.5,24.1,1018.4,
2019-09-11 00:00:00,17.5,13.5,21.3,0,,,22.2,50,1020.1,
2019-09-12 00:00:00,18.4,12,24.9,0,,,18.4,38.9,1026.7,
2019-09-13 00:00:00,17.6,13.5,22.5,0,,,11.3,25.9,1033.6,
2019-09-14 00:00:00,16.6,9.6,23.5,0,,,6,18.5,1032.4,
2019-09-15 00:00:00,18.4,9.8,26.3,0,,,8.1,24.1,1024.5,
2019-09-16 00:00:00,17.1,15.4,20,0,,,9.7,18.5,1022.1,
2019-09-17 00:00:00,14.9,9.6,19.8,0.8,,,10,25.9,1025.2,
2019-09-18 00:00:00,13.9,7.8,19.7,0,,,7.6,20.4,1029.5,
2019-09-19 00:00:00,14.8,7.9,21.8,0,,,6.6,20.4,1030.9,
2019-09-20 00:00:00,15.4,9.3,22,0,,,14.3,37,1025.5,
2019-09-21 00:00:00,18.2,11.8,26.3,0,,,14.8,37,1012.7,
2019-09-22 00:00:00,17.4,15.2,21.8,0,,,11.9,33.3,1004.3,
2019-09-23 00:00:00,15.9,13.7,19,1.8,,,17.2,35.2,1009.7,
2019-09-24 00:00:00,16.8,14.9,19.9,8.4,,,18.3,40.8,1002,
2019-09-25 00:00:00,17.1,14.6,22.2,23.1,,,19.5,37,1000.4,
2019-09-26 00:00:00,16.7,14.1,20,1.8,,,18.2,46,1002.8,
2019-09-27 00:00:00,15.2,13.2,19,2.5,,,23.2,59,1004,
2019-09-28 00:00:00,15.3,12,19,1.3,,,22.6,54,1008.2,
2019-09-29 00:00:00,16,13.5,19.8,4.6,,,23.9,57,997.8,
2019-09-30 00:00:00,14.1,9.7,17.4,4.3,,,12.8,29.6,1008.9,
2019-10-01 00:00:00,15.7,11.4,21.1,7.1,,,8.2,33.3,999.9,
2019-10-02 00:00:00,10.4,6.7,14.4,9.4,,,5.7,29.6,1017.1,
2019-10-03 00:00:00,9.4,4.3,14.4,0,,,10.7,33.3,1017.2,
2019-10-04 00:00:00,13.4,10.8,15.3,1.8,,,16.8,37,1005.3,
2019-10-05 00:00:00,13.5,11.4,15.9,0.5,,,8.3,22.2,1013.8,
2019-10-06 00:00:00,14.4,11.6,16.6,15.7,,,17,50,1011,
2019-10-07 00:00:00,13.2,10.4,15.2,1.3,,,12,33.3,1014.4,
2019-10-08 00:00:00,13.7,11.4,17.5,1.8,,,21.4,50,1007.1,
2019-10-09 00:00:00,12.3,9.9,15.2,3.3,,,22.2,54,1005.3,
2019-10-10 00:00:00,13.4,8.3,17.3,0.3,,,22.3,48,1010.9,
