t,date,layoff_share,joblosers_share,cpi_infl,log_claims,claims,credit_spr,vix,sentiment,log_oil,oil,layoff_share_lag1,joblosers_share_lag1,log_claims_lag1,credit_spr_lag1,vix_lag1,cpi_infl_lag1,sentiment_lag1,log_oil_lag1,layoff_share_lag2,joblosers_share_lag2,log_claims_lag2,credit_spr_lag2,vix_lag2,cpi_infl_lag2,sentiment_lag2,log_oil_lag2,layoff_share_lag3,joblosers_share_lag3,log_claims_lag3,credit_spr_lag3,vix_lag3,cpi_infl_lag3,sentiment_lag3,log_oil_lag3,layoff_share_lag4,joblosers_share_lag4,log_claims_lag4,credit_spr_lag4,vix_lag4,cpi_infl_lag4,sentiment_lag4,log_oil_lag4
150,2002-06-01,0.12885321100917432,0.5518807339449542,1.06922,12.866696634384558,387200.0,3.0200000000000005,25.27,92.4,3.239462458476589,25.52,0.1348394495412844,0.5508830275229358,12.921470435024938,2.9299999999999997,20.09,1.24083,96.9,3.2973172511747633,0.13384174311926605,0.5409059633027523,12.969794778759722,2.8199999999999994,19.9,1.64399,93.0,3.264995760481754,0.1328440366972477,0.5329243119266054,12.93699719042415,2.829999999999999,18.99,1.36286,95.7,3.199896858270398,0.1388302752293578,0.5458944954128441,12.896716695872,2.9799999999999995,22.88,1.13636,90.7,3.031099417391282
151,2002-07-01,0.14182339449541284,0.5508830275229358,1.46561,12.863592648446968,386000.0,3.25,34.05,88.1,3.2947251371516386,26.97,0.12885321100917432,0.5518807339449542,12.866696634384558,3.0200000000000005,25.27,1.06922,92.4,3.239462458476589,0.1348394495412844,0.5508830275229358,12.921470435024938,2.9299999999999997,20.09,1.24083,96.9,3.2973172511747633,0.13384174311926605,0.5409059633027523,12.969794778759722,2.8199999999999994,19.9,1.64399,93.0,3.264995760481754,0.1328440366972477,0.5329243119266054,12.93699719042415,2.829999999999999,18.99,1.36286,95.7,3.199896858270398
152,2002-08-01,0.14082568807339452,0.5498853211009175,1.74746,12.883090444160235,393600.0,3.3200000000000003,33.74,87.6,3.34603697048488,28.39,0.14182339449541284,0.5508830275229358,12.863592648446968,3.25,34.05,1.46561,88.1,3.2947251371516386,0.12885321100917432,0.5518807339449542,12.866696634384558,3.0200000000000005,25.27,1.06922,92.4,3.239462458476589,0.1348394495412844,0.5508830275229358,12.921470435024938,2.9299999999999997,20.09,1.24083,96.9,3.2973172511747633,0.13384174311926605,0.5409059633027523,12.969794778759722,2.8199999999999994,19.9,1.64399,93.0,3.264995760481754
153,2002-09-01,0.12985091743119268,0.5538761467889908,1.516,12.922692182275261,409500.0,3.5300000000000002,37.65,86.1,3.389799336709786,29.66,0.14082568807339452,0.5498853211009175,12.883090444160235,3.3200000000000003,33.74,1.74746,87.6,3.34603697048488,0.14182339449541284,0.5508830275229358,12.863592648446968,3.25,34.05,1.46561,88.1,3.2947251371516386,0.12885321100917432,0.5518807339449542,12.866696634384558,3.0200000000000005,25.27,1.06922,92.4,3.239462458476589,0.1348394495412844,0.5508830275229358,12.921470435024938,2.9299999999999997,20.09,1.24083,96.9,3.2973172511747633
154,2002-10-01,0.13184633027522935,0.559862385321101,2.02703,12.917796211663054,407500.0,3.7900000000000005,35.24,80.6,3.3617633124167483,28.84,0.12985091743119268,0.5538761467889908,12.922692182275261,3.5300000000000002,37.65,1.516,86.1,3.389799336709786,0.14082568807339452,0.5498853211009175,12.883090444160235,3.3200000000000003,33.74,1.74746,87.6,3.34603697048488,0.14182339449541284,0.5508830275229358,12.863592648446968,3.25,34.05,1.46561,88.1,3.2947251371516386,0.12885321100917432,0.5518807339449542,12.866696634384558,3.0200000000000005,25.27,1.06922,92.4,3.239462458476589
155,2002-11-01,0.12785550458715594,0.5558715596330276,2.25352,12.879527192744384,392200.0,3.5700000000000003,28.18,84.2,3.2714682749873716,26.35,0.13184633027522935,0.559862385321101,12.917796211663054,3.7900000000000005,35.24,2.02703,80.6,3.3617633124167483,0.12985091743119268,0.5538761467889908,12.922692182275261,3.5300000000000002,37.65,1.516,86.1,3.389799336709786,0.14082568807339452,0.5498853211009175,12.883090444160235,3.3200000000000003,33.74,1.74746,87.6,3.34603697048488,0.14182339449541284,0.5508830275229358,12.863592648446968,3.25,34.05,1.46561,88.1,3.2947251371516386
156,2002-12-01,0.12985091743119268,0.5518807339449542,2.48027,12.934224935288809,414250.0,3.42,28.21,86.7,3.3830334110344844,29.46,0.12785550458715594,0.5558715596330276,12.879527192744384,3.5700000000000003,28.18,2.25352,84.2,3.2714682749873716,0.13184633027522935,0.559862385321101,12.917796211663054,3.7900000000000005,35.24,2.02703,80.6,3.3617633124167483,0.12985091743119268,0.5538761467889908,12.922692182275261,3.5300000000000002,37.65,1.516,86.1,3.389799336709786,0.14082568807339452,0.5498853211009175,12.883090444160235,3.3200000000000003,33.74,1.74746,87.6,3.34603697048488
157,2003-01-01,0.12985091743119268,0.5518807339449542,2.75746,12.886641043883259,395000.0,3.3,27.42,82.4,3.4949912609485163,32.95,0.12985091743119268,0.5518807339449542,12.934224935288809,3.42,28.21,2.48027,86.7,3.3830334110344844,0.12785550458715594,0.5558715596330276,12.879527192744384,3.5700000000000003,28.18,2.25352,84.2,3.2714682749873716,0.13184633027522935,0.559862385321101,12.917796211663054,3.7900000000000005,35.24,2.02703,80.6,3.3617633124167483,0.12985091743119268,0.5538761467889908,12.922692182275261,3.5300000000000002,37.65,1.516,86.1,3.389799336709786
158,2003-02-01,0.1328440366972477,0.559862385321101,3.14607,12.926348493478372,411000.0,3.1599999999999997,32.22,79.9,3.5787855313168624,35.83,0.12985091743119268,0.5518807339449542,12.886641043883259,3.3,27.42,2.75746,82.4,3.4949912609485163,0.12985091743119268,0.5518807339449542,12.934224935288809,3.42,28.21,2.48027,86.7,3.3830334110344844,0.12785550458715594,0.5558715596330276,12.879527192744384,3.5700000000000003,28.18,2.25352,84.2,3.2714682749873716,0.13184633027522935,0.559862385321101,12.917796211663054,3.7900000000000005,35.24,2.02703,80.6,3.3617633124167483
159,2003-03-01,0.1328440366972477,0.5518807339449542,3.02521,12.965475621867185,427400.0,3.14,30.63,77.6,3.511843901749219,33.51,0.1328440366972477,0.559862385321101,12.926348493478372,3.1599999999999997,32.22,3.14607,79.9,3.5787855313168624,0.12985091743119268,0.5518807339449542,12.886641043883259,3.3,27.42,2.75746,82.4,3.4949912609485163,0.12985091743119268,0.5518807339449542,12.934224935288809,3.42,28.21,2.48027,86.7,3.3830334110344844,0.12785550458715594,0.5558715596330276,12.879527192744384,3.5700000000000003,28.18,2.25352,84.2,3.2714682749873716
160,2003-04-01,0.12885321100917432,0.5448967889908257,2.17513,12.985970752498774,436250.0,2.8899999999999997,23.99,86.0,3.338257581888281,28.17,0.1328440366972477,0.5518807339449542,12.965475621867185,3.14,30.63,3.02521,77.6,3.511843901749219,0.1328440366972477,0.559862385321101,12.926348493478372,3.1599999999999997,32.22,3.14607,79.9,3.5787855313168624,0.12985091743119268,0.5518807339449542,12.886641043883259,3.3,27.42,2.75746,82.4,3.4949912609485163,0.12985091743119268,0.5518807339449542,12.934224935288809,3.42,28.21,2.48027,86.7,3.3830334110344844
161,2003-05-01,0.13982798165137617,0.5658486238532111,1.89415,12.957488734214095,424000.0,2.81,20.24,92.1,3.3361253849184407,28.11,0.12885321100917432,0.5448967889908257,12.985970752498774,2.8899999999999997,23.99,2.17513,86.0,3.338257581888281,0.1328440366972477,0.5518807339449542,12.965475621867185,3.14,30.63,3.02521,77.6,3.511843901749219,0.1328440366972477,0.559862385321101,12.926348493478372,3.1599999999999997,32.22,3.14607,79.9,3.5787855313168624,0.12985091743119268,0.5518807339449542,12.886641043883259,3.3,27.42,2.75746,82.4,3.4949912609485163
162,2003-06-01,0.12586009174311927,0.539908256880734,1.94878,12.952168000408214,421750.0,2.8600000000000003,20.36,89.7,3.422958873443668,30.66,0.13982798165137617,0.5658486238532111,12.957488734214095,2.81,20.24,1.89415,92.1,3.3361253849184407,0.12885321100917432,0.5448967889908257,12.985970752498774,2.8899999999999997,23.99,2.17513,86.0,3.338257581888281,0.1328440366972477,0.5518807339449542,12.965475621867185,3.14,30.63,3.02521,77.6,3.511843901749219,0.1328440366972477,0.559862385321101,12.926348493478372,3.1599999999999997,32.22,3.14607,79.9,3.5787855313168624
163,2003-07-01,0.12586009174311927,0.5538761467889908,2.05556,12.927564299099261,411500.0,2.64,19.16,90.9,3.4258899942525267,30.75,0.12586009174311927,0.539908256880734,12.952168000408214,2.8600000000000003,20.36,1.94878,89.7,3.422958873443668,0.13982798165137617,0.5658486238532111,12.957488734214095,2.81,20.24,1.89415,92.1,3.3361253849184407,0.12885321100917432,0.5448967889908257,12.985970752498774,2.8899999999999997,23.99,2.17513,86.0,3.338257581888281,0.1328440366972477,0.5518807339449542,12.965475621867185,3.14,30.63,3.02521,77.6,3.511843901749219
164,2003-08-01,0.12486238532110092,0.559862385321101,2.21607,12.89971970113177,400200.0,2.5599999999999996,19.27,89.3,3.4522073025699003,31.57,0.12586009174311927,0.5538761467889908,12.927564299099261,2.64,19.16,2.05556,90.9,3.4258899942525267,0.12586009174311927,0.539908256880734,12.952168000408214,2.8600000000000003,20.36,1.94878,89.7,3.422958873443668,0.13982798165137617,0.5658486238532111,12.957488734214095,2.81,20.24,1.89415,92.1,3.3361253849184407,0.12885321100917432,0.5448967889908257,12.985970752498774,2.8899999999999997,23.99,2.17513,86.0,3.338257581888281
165,2003-09-01,0.12985091743119268,0.5568692660550459,2.37832,12.887906066189846,395500.0,2.5200000000000005,19.53,87.7,3.343215099123808,28.31,0.12486238532110092,0.559862385321101,12.89971970113177,2.5599999999999996,19.27,2.21607,89.3,3.4522073025699003,0.12586009174311927,0.5538761467889908,12.927564299099261,2.64,19.16,2.05556,90.9,3.4258899942525267,0.12586009174311927,0.539908256880734,12.952168000408214,2.8600000000000003,20.36,1.94878,89.7,3.422958873443668,0.13982798165137617,0.5658486238532111,12.957488734214095,2.81,20.24,1.89415,92.1,3.3361253849184407
166,2003-10-01,0.12685779816513762,0.5508830275229358,2.04194,12.853175887588712,382000.0,2.4400000000000004,18.02,89.6,3.4124669739203863,30.34,0.12985091743119268,0.5568692660550459,12.887906066189846,2.5200000000000005,19.53,2.37832,87.7,3.343215099123808,0.12486238532110092,0.559862385321101,12.89971970113177,2.5599999999999996,19.27,2.21607,89.3,3.4522073025699003,0.12586009174311927,0.5538761467889908,12.927564299099261,2.64,19.16,2.05556,90.9,3.4258899942525267,0.12586009174311927,0.539908256880734,12.952168000408214,2.8600000000000003,20.36,1.94878,89.7,3.422958873443668
167,2003-11-01,0.12586009174311927,0.5438990825688074,1.92837,12.802158113246987,363000.0,2.3600000000000003,17.4,93.7,3.4375293109095457,31.11,0.12685779816513762,0.5508830275229358,12.853175887588712,2.4400000000000004,18.02,2.04194,89.6,3.4124669739203863,0.12985091743119268,0.5568692660550459,12.887906066189846,2.5200000000000005,19.53,2.37832,87.7,3.343215099123808,0.12486238532110092,0.559862385321101,12.89971970113177,2.5599999999999996,19.27,2.21607,89.3,3.4522073025699003,0.12586009174311927,0.5538761467889908,12.927564299099261,2.64,19.16,2.05556,90.9,3.4258899942525267
168,2003-12-01,0.12685779816513762,0.5409059633027523,2.0352,12.788986345690418,358250.0,2.33,16.83,92.6,3.4697901731277674,32.13,0.12586009174311927,0.5438990825688074,12.802158113246987,2.3600000000000003,17.4,1.92837,93.7,3.4375293109095457,0.12685779816513762,0.5508830275229358,12.853175887588712,2.4400000000000004,18.02,2.04194,89.6,3.4124669739203863,0.12985091743119268,0.5568692660550459,12.887906066189846,2.5200000000000005,19.53,2.37832,87.7,3.343215099123808,0.12486238532110092,0.559862385321101,12.89971970113177,2.5599999999999996,19.27,2.21607,89.3,3.4522073025699003
169,2004-01-01,0.12286697247706423,0.519954128440367,2.02629,12.794414711723993,360200.0,2.29,16.1,103.8,3.5354368568703585,34.31,0.12685779816513762,0.5409059633027523,12.788986345690418,2.33,16.83,2.0352,92.6,3.4697901731277674,0.12586009174311927,0.5438990825688074,12.802158113246987,2.3600000000000003,17.4,1.92837,93.7,3.4375293109095457,0.12685779816513762,0.5508830275229358,12.853175887588712,2.4400000000000004,18.02,2.04194,89.6,3.4124669739203863,0.12985091743119268,0.5568692660550459,12.887906066189846,2.5200000000000005,19.53,2.37832,87.7,3.343215099123808
170,2004-02-01,0.12985091743119268,0.5239449541284403,1.68845,12.795940476636117,360750.0,2.1899999999999995,16.0,94.4,3.546163151912341,34.68,0.12286697247706423,0.519954128440367,12.794414711723993,2.29,16.1,2.02629,103.8,3.5354368568703585,0.12685779816513762,0.5409059633027523,12.788986345690418,2.33,16.83,2.0352,92.6,3.4697901731277674,0.12586009174311927,0.5438990825688074,12.802158113246987,2.3600000000000003,17.4,1.92837,93.7,3.4375293109095457,0.12685779816513762,0.5508830275229358,12.853175887588712,2.4400000000000004,18.02,2.04194,89.6,3.4124669739203863
171,2004-03-01,0.12087155963302751,0.5359174311926606,1.74008,12.742566016044742,342000.0,2.2800000000000002,17.69,95.8,3.6038660797869797,36.74,0.12985091743119268,0.5239449541284403,12.795940476636117,2.1899999999999995,16.0,1.68845,94.4,3.546163151912341,0.12286697247706423,0.519954128440367,12.794414711723993,2.29,16.1,2.02629,103.8,3.5354368568703585,0.12685779816513762,0.5409059633027523,12.788986345690418,2.33,16.83,2.0352,92.6,3.4697901731277674,0.12586009174311927,0.5438990825688074,12.802158113246987,2.3600000000000003,17.4,1.92837,93.7,3.4375293109095457
172,2004-04-01,0.12286697247706423,0.5319266055045871,2.29258,12.760675891642052,348250.0,2.1100000000000003,15.7,94.2,3.6041382256588457,36.75,0.12087155963302751,0.5359174311926606,12.742566016044742,2.2800000000000002,17.69,1.74008,95.8,3.6038660797869797,0.12985091743119268,0.5239449541284403,12.795940476636117,2.1899999999999995,16.0,1.68845,94.4,3.546163151912341,0.12286697247706423,0.519954128440367,12.794414711723993,2.29,16.1,2.02629,103.8,3.5354368568703585,0.12685779816513762,0.5409059633027523,12.788986345690418,2.33,16.83,2.0352,92.6,3.4697901731277674
173,2004-05-01,0.11688073394495412,0.5099770642201835,2.89776,12.725461499956653,336200.0,2.0300000000000002,17.71,90.2,3.6958550678503617,40.28,0.12286697247706423,0.5319266055045871,12.760675891642052,2.1100000000000003,15.7,2.29258,94.2,3.6041382256588457,0.12087155963302751,0.5359174311926606,12.742566016044742,2.2800000000000002,17.69,1.74008,95.8,3.6038660797869797,0.12985091743119268,0.5239449541284403,12.795940476636117,2.1899999999999995,16.0,1.68845,94.4,3.546163151912341,0.12286697247706423,0.519954128440367,12.794414711723993,2.29,16.1,2.02629,103.8,3.5354368568703585
174,2004-06-01,0.12186926605504586,0.49900229357798165,3.16767,12.762827201184564,349000.0,2.05,15.34,95.6,3.638375321940168,38.03,0.11688073394495412,0.5099770642201835,12.725461499956653,2.0300000000000002,17.71,2.89776,90.2,3.6958550678503617,0.12286697247706423,0.5319266055045871,12.760675891642052,2.1100000000000003,15.7,2.29258,94.2,3.6041382256588457,0.12087155963302751,0.5359174311926606,12.742566016044742,2.2800000000000002,17.69,1.74008,95.8,3.6038660797869797,0.12985091743119268,0.5239449541284403,12.795940476636117,2.1899999999999995,16.0,1.68845,94.4,3.546163151912341
175,2004-07-01,0.12985091743119268,0.5209518348623854,2.93958,12.745485726148077,343000.0,2.12,15.5,96.7,3.708191765146309,40.78,0.12186926605504586,0.49900229357798165,12.762827201184564,2.05,15.34,3.16767,95.6,3.638375321940168,0.11688073394495412,0.5099770642201835,12.725461499956653,2.0300000000000002,17.71,2.89776,90.2,3.6958550678503617,0.12286697247706423,0.5319266055045871,12.760675891642052,2.1100000000000003,15.7,2.29258,94.2,3.6041382256588457,0.12087155963302751,0.5359174311926606,12.742566016044742,2.2800000000000002,17.69,1.74008,95.8,3.6038660797869797
176,2004-08-01,0.12586009174311927,0.5009977064220184,2.54743,12.73890434955878,340750.0,2.1799999999999997,16.68,95.9,3.8044377947482086,44.9,0.12985091743119268,0.5209518348623854,12.745485726148077,2.12,15.5,2.93958,96.7,3.708191765146309,0.12186926605504586,0.49900229357798165,12.762827201184564,2.05,15.34,3.16767,95.6,3.638375321940168,0.11688073394495412,0.5099770642201835,12.725461499956653,2.0300000000000002,17.71,2.89776,90.2,3.6958550678503617,0.12286697247706423,0.5319266055045871,12.760675891642052,2.1100000000000003,15.7,2.29258,94.2,3.6041382256588457
177,2004-09-01,0.11987385321100917,0.5089793577981652,2.53917,12.728579774070003,337250.0,2.1399999999999997,14.08,94.2,3.8273361972609523,45.94,0.12586009174311927,0.5009977064220184,12.73890434955878,2.1799999999999997,16.68,2.54743,95.9,3.8044377947482086,0.12985091743119268,0.5209518348623854,12.745485726148077,2.12,15.5,2.93958,96.7,3.708191765146309,0.12186926605504586,0.49900229357798165,12.762827201184564,2.05,15.34,3.16767,95.6,3.638375321940168,0.11688073394495412,0.5099770642201835,12.725461499956653,2.0300000000000002,17.71,2.89776,90.2,3.6958550678503617
178,2004-10-01,0.11787844036697247,0.5069839449541285,3.19091,12.718896271958837,334000.0,2.1100000000000003,14.97,91.7,3.9755610262321337,53.28,0.11987385321100917,0.5089793577981652,12.728579774070003,2.1399999999999997,14.08,2.53917,94.2,3.8273361972609523,0.12586009174311927,0.5009977064220184,12.73890434955878,2.1799999999999997,16.68,2.54743,95.9,3.8044377947482086,0.12985091743119268,0.5209518348623854,12.745485726148077,2.12,15.5,2.93958,96.7,3.708191765146309,0.12186926605504586,0.49900229357798165,12.762827201184564,2.05,15.34,3.16767,95.6,3.638375321940168
179,2004-11-01,0.12087155963302751,0.5109747706422019,3.62162,12.703052862474111,328750.0,2.01,13.58,92.8,3.8809450498572846,48.47,0.11787844036697247,0.5069839449541285,12.718896271958837,2.1100000000000003,14.97,3.19091,91.7,3.9755610262321337,0.11987385321100917,0.5089793577981652,12.728579774070003,2.1399999999999997,14.08,2.53917,94.2,3.8273361972609523,0.12586009174311927,0.5009977064220184,12.73890434955878,2.1799999999999997,16.68,2.54743,95.9,3.8044377947482086,0.12985091743119268,0.5209518348623854,12.745485726148077,2.12,15.5,2.93958,96.7,3.708191765146309
180,2004-12-01,0.12087155963302751,0.5059862385321101,3.34232,12.692349396374752,325250.0,1.92,12.46,97.1,3.764682417529437,43.15,0.12087155963302751,0.5109747706422019,12.703052862474111,2.01,13.58,3.62162,92.8,3.8809450498572846,0.11787844036697247,0.5069839449541285,12.718896271958837,2.1100000000000003,14.97,3.19091,91.7,3.9755610262321337,0.11987385321100917,0.5089793577981652,12.728579774070003,2.1399999999999997,14.08,2.53917,94.2,3.8273361972609523,0.12586009174311927,0.5009977064220184,12.73890434955878,2.1799999999999997,16.68,2.54743,95.9,3.8044377947482086
181,2005-01-01,0.12486238532110092,0.516961009174312,2.84487,12.746651227445513,343400.0,1.7999999999999998,13.44,95.5,3.8467375387295166,46.84,0.12087155963302751,0.5059862385321101,12.692349396374752,1.92,12.46,3.34232,97.1,3.764682417529437,0.12087155963302751,0.5109747706422019,12.703052862474111,2.01,13.58,3.62162,92.8,3.8809450498572846,0.11787844036697247,0.5069839449541285,12.718896271958837,2.1100000000000003,14.97,3.19091,91.7,3.9755610262321337,0.11987385321100917,0.5089793577981652,12.728579774070003,2.1399999999999997,14.08,2.53917,94.2,3.8273361972609523
182,2005-02-01,0.12087155963302751,0.48702981651376154,3.05303,12.649956863542283,311750.0,1.6500000000000004,11.71,94.1,3.8743211382441345,48.15,0.12486238532110092,0.516961009174312,12.746651227445513,1.7999999999999998,13.44,2.84487,95.5,3.8467375387295166,0.12087155963302751,0.5059862385321101,12.692349396374752,1.92,12.46,3.34232,97.1,3.764682417529437,0.12087155963302751,0.5109747706422019,12.703052862474111,2.01,13.58,3.62162,92.8,3.8809450498572846,0.11787844036697247,0.5069839449541285,12.718896271958837,2.1100000000000003,14.97,3.19091,91.7,3.9755610262321337
